id,date,author,text,type,author_channel_url,author_channel_id,edited_date,parent_post_id,parent_username,direct_reply_to,likes
UgyjW0jtQGUoa7UgP5t4AaABAg,2024-05-31T07:51:02Z,@arifinarifin4524,Tambah sengsara masyarakat klu begini pemasukan kurang pengeluaran banyak.,Thread,http://www.youtube.com/@arifinarifin4524,UCeyovUrYjRd_F0A8f2yM1jg,2024-05-31T07:51:02Z,,,,0
Ugw9V_6VYTanJm_qOMp4AaABAg,2024-05-31T07:48:12Z,@rayaufar8326,"Saya kawatir uang yang ditabung dan uang subsidi dari pemerintah hilang/ habis. 
Coba lihat kejadian pada lembaga2 pengumpul dana seperti ini.",Thread,http://www.youtube.com/@rayaufar8326,UCOcqWcRQgTQRtlsApFQjW8w,2024-05-31T07:48:12Z,,,,0
UgzeVvISRXeMWPVfLNB4AaABAg,2024-05-31T07:46:31Z,@saefudinkps5534,"bisnis pengusaha properti,perbangkan dan koruptor dan hebatnya lagi pemerintah melancarkan jalannya",Thread,http://www.youtube.com/@saefudinkps5534,UCAy70HRuwkDuqbLfqX_r_9Q,2024-05-31T07:46:31Z,,,,0
UgwWyRiusP9P0GAqIBt4AaABAg,2024-05-31T07:41:06Z,@user-mm4dt7pi2g,"Kalo si Fulan menabung Tapera baru 5 thn, trus dia di-PHK. Tabungan Fulan apa bisa diambil ?",Thread,http://www.youtube.com/@user-mm4dt7pi2g,UCRebbMuOeEKjWVbHEn7-_JQ,2024-05-31T07:41:06Z,,,,0
A45V97RL1czA45m_QHmpAx,2024-05-31T10:22:06Z,@MentalPatungan,Lenyap 😂😂😂,Reply,http://www.youtube.com/@MentalPatungan,UCRebbMuOeEKjWVbHEn7-_JQ,2024-05-31T10:22:06Z,UgwWyRiusP9P0GAqIBt4AaABAg,@user-mm4dt7pi2g,,0
UgxD5LtZeAVf711Eqfh4AaABAg,2024-05-31T07:32:07Z,@ronisugianto4416,"Eksekutifnya LICICK
Legistaltifnya LICICK

Mereka bukan bodoh, tapi licick.",Thread,http://www.youtube.com/@ronisugianto4416,UColGQ9WNgNI4lN3ENRupK2Q,2024-05-31T07:32:07Z,,,,0
UgytD_uLqcrb4Nakli14AaABAg,2024-05-31T07:26:14Z,@dzakirohdarsono,Ngebut IKN ini mah😂,Thread,http://www.youtube.com/@dzakirohdarsono,UCFcYmln1qSB7iNvrMRqlHdQ,2024-05-31T07:26:14Z,,,,0
UgxdbA8cJ9w7qdCfCuJ4AaABAg,2024-05-31T07:22:09Z,@enirohaidaOfficial,"Uang sdh ditangan orang, bebaslah orang mengelolanya. Apa mau manfaat. Apa mau di korupsi",Thread,http://www.youtube.com/@enirohaidaOfficial,UC1Z0LFGk1v86BpUeIGl_RNA,2024-05-31T07:22:09Z,,,,0
Ugw0-t_ktlhbb7uRXNx4AaABAg,2024-05-31T07:17:36Z,@enirohaidaOfficial,Tdk s7 100%,Thread,http://www.youtube.com/@enirohaidaOfficial,UC1Z0LFGk1v86BpUeIGl_RNA,2024-05-31T07:17:36Z,,,,0
UgyieE79Yia3_79LcJF4AaABAg,2024-05-31T07:12:38Z,@MuhammadarsaSaputra,Ba bi bu duit rakyat menengah ke bawah mau dibuat bancaan lagi,Thread,http://www.youtube.com/@MuhammadarsaSaputra,UCDTgo4yTHw1haVTxBHI0H9Q,2024-05-31T07:12:38Z,,,,0
Ugyx0zNOH76KgbpXv7J4AaABAg,2024-05-31T07:05:45Z,@ztxofficial2787,"Kalau karyawan out sorsing,sewaktu wantu habis kontrak.gimana basib tabungan taperanya.",Thread,http://www.youtube.com/@ztxofficial2787,UCdxi1Z-riRf_BPp_iP7splg,2024-05-31T07:05:45Z,,,,0
UgyopxtRS6jbqKA4opR4AaABAg,2024-05-31T07:04:55Z,@kopjhon1237,"Kenapa kok pemerintah ngotot banget ya utk membantu rakyat agar punya rumah??? Kalau rakyat gak.mau, kok maksa??? Mau bantu, pasti niatnya baik. Tapi kalau dgn memaksa...., jadi pertanyaan,ada apa di balik niat baik itu???? Mau dipakai buat nambal apbn yg minus??? Mau buat bangun ikn? Bayar hutang kereta cepat???
Dan si dody ngotot dg santainya, bhw ini bantuan dr pemerintah. HOAX!!!!! WONG DANANYA PATUNGAN DR PEKERJA DAN PENGUSAHA KOK DIKLAIM BANTUAN DR PEMERINTAH. PEMERINRAH SKRG ITU IBARAT LINTAH DARAT BUAT RAKYATNYA.
SI DOY KALO.PROGRAM INI GAK JALAN, MGKN TAKUT NGANGGUR YA??? MAKANYA NGOTOT TAPI BERUSAHA SANTUI, TAPI KURANG OTAK",Thread,http://www.youtube.com/@kopjhon1237,UCEKglL_MAA3Ti9yb86C1nPA,2024-05-31T07:08:15Z,,,,0
UgxVXxrJCQDoi9XIlS94AaABAg,2024-05-31T07:00:01Z,@SamsulArifin-b3b,Semakin besar peluang korupsi 😂😂,Thread,http://www.youtube.com/@SamsulArifin-b3b,UCDzIHclhneODfsbyAQ7wi_w,2024-05-31T07:00:01Z,,,,0
UgzquKUSPGAaavjl2f54AaABAg,2024-05-31T06:47:35Z,@jim-fh6me,"korupsi tuh urusin makin merajalela dibiarin saja,..jangan bikin rakyat makin marah,",Thread,http://www.youtube.com/@jim-fh6me,UC2pzsgi0M7PLV4YQDhSI9dQ,2024-05-31T06:47:35Z,,,,0
UgxdKdGWBdGrpe3W2gh4AaABAg,2024-05-31T06:40:03Z,@anthonykrauser544,padahal korupsi makin merajalela,Thread,http://www.youtube.com/@anthonykrauser544,UCEPfE3FK6M0MqUJFy0kmPlA,2024-05-31T06:40:03Z,,,,0
UgyCIGHRWKlb2rQYZvh4AaABAg,2024-05-31T06:27:22Z,@ikankoikometchannel3328,"Tidak setuju dengan TAPERA, kalau memang pemerintah serius mau membantu masyarakat yang belum punya rumah. sudah benar yang sudah berjalan dengan program FLPP dari PUPR. bukan dengan cara memungut iuran dari karyawan/buruh swasta. di jamsostek sudah ada manfaat layanan tambahan. TOLAK TAPERA",Thread,http://www.youtube.com/@ikankoikometchannel3328,UChIFK2-B0eAZX-bZZMdGDJA,2024-05-31T06:27:22Z,,,,0
Ugx2tJcuC46PXnkPymN4AaABAg,2024-05-31T06:19:11Z,@dickyher5769,Mungkin cari dana segar untuk apa ya ? Ikn ?,Thread,http://www.youtube.com/@dickyher5769,UC4KgR6HTZkYU5gefC6StzgQ,2024-05-31T06:19:11Z,,,,0
UgwOumB7tikz5YwsyIF4AaABAg,2024-05-31T06:13:46Z,@arpaniarpani9759,banyak ASN tidak mudah menikmati TAPERA?Bapeltarum. Kalau mengajukan harus mencari minimal 10 orang sehingga banyak ASN yang hingga pensiun tidak pernah menggunakan Bapeltarum,Thread,http://www.youtube.com/@arpaniarpani9759,UCbzL7O5ld0QBDn6blnfGQ8g,2024-05-31T06:13:46Z,,,,0
UgyCf0iiSsCLUQJDna14AaABAg,2024-05-31T06:01:54Z,@user-ge4mz9ty8o,"Korupsi aja pak dibereskan dulu, jangan motongin gaji buruh .... Ujung ujung dana nanti di korupsi",Thread,http://www.youtube.com/@user-ge4mz9ty8o,UClXz7SMRGcThCerbrhbBiSA,2024-05-31T06:01:54Z,,,,0
UgwjxjWqTBF9UsddIAZ4AaABAg,2024-05-31T05:46:18Z,@NadarYuwono,"Tapera, ngumpulin uang rakyat buat nyaur utang negara, kapan negara mensejahterakan rakyatnya ?",Thread,http://www.youtube.com/@NadarYuwono,UCaeN-x44h6tCNu2vhvC8HvA,2024-05-31T05:46:18Z,,,,0
Ugx3cJgsMzTEoA7msI54AaABAg,2024-05-31T05:27:25Z,@umarjayakepadi1480,pilihlan pemimpin yg bisa hilangkan koruptor ... masalah jadi hilang semua...,Thread,http://www.youtube.com/@umarjayakepadi1480,UCLwe2nnW-jOF3-yoa75CVPQ,2024-05-31T05:27:25Z,,,,0
UgwAKWE_basMIufSA2h4AaABAg,2024-05-31T05:21:50Z,@fajarpagi897,progeram tapera lebih sadis dari rentenir dan limntah darat,Thread,http://www.youtube.com/@fajarpagi897,UCyb0J64o9iua9dQvkvYfgyg,2024-05-31T05:21:50Z,,,,0
UgxxXViwATl_Yq6E5El4AaABAg,2024-05-31T05:10:13Z,@kristinasimanjuntak7828,Kasihan rakyat...pemerintah ada2 aj,Thread,http://www.youtube.com/@kristinasimanjuntak7828,UCRsaVtsl7_d6W2gHJb4ylzg,2024-05-31T05:10:13Z,,,,0
UgyhVtJVNYdgtDC1MB54AaABAg,2024-05-31T05:01:50Z,@chonslet5480,Lumayanlah.. nambah 20% nabung 100 rb jadi 120 rb perbulannya karna di bantuan dari perusahaan 0.5% dari gaji pokok.,Thread,http://www.youtube.com/@chonslet5480,UCiUd5QNR8cXays9dAkY0VBg,2024-05-31T05:01:50Z,,,,0
A45Cvd7As2JA45mILJRRLP,2024-05-31T10:19:38Z,@MentalPatungan,"Ya kalau di balikin..
Kalau ga,pusing wkwk",Reply,http://www.youtube.com/@MentalPatungan,UCiUd5QNR8cXays9dAkY0VBg,2024-05-31T10:19:38Z,UgyhVtJVNYdgtDC1MB54AaABAg,@chonslet5480,,0
UgwwQWiNLPfwcODTQn94AaABAg,2024-05-31T04:46:05Z,@nurafandy3323,Tambah ruwet & amburadul jkw ahir2 ini.,Thread,http://www.youtube.com/@nurafandy3323,UCx2k3awKjs4ozzTHlN1KKuA,2024-05-31T04:46:05Z,,,,0
UgxJQA6G__Sa3JiLFj54AaABAg,2024-05-31T04:40:43Z,@makhrudinmakhrudin9711,kalo rumahnya dulu di siapkan baru mantap!!  kalo tabungannya dulu ya lucu.  masa mau nicil rumah cicilannya dulu?  aneh. kebijakan gak masuk akal.,Thread,http://www.youtube.com/@makhrudinmakhrudin9711,UCkU19CcF1G5hRjyqzlScwBQ,2024-05-31T04:40:43Z,,,,0
UgyyCKpDdlxkcTLdsIx4AaABAg,2024-05-31T04:33:35Z,@raharjowng8347,Katanya negara kita ini negara besar... Kaya... Krn disebut negara miskin gak mau.... Laah kok mau memaksakan tapera ke rakyat ki piye to mbah.... Sing bener kan harusnya rakyat di nafkahi sama negara untuk hal2 pokok... Ojo gelem rakyat indonesia..... Kami menolak seratus persen..... Bpjs benahin dulu mo berobat aja ditolak krn gak lulus scrining bpjs   sudah iuran jalan.. Masuk rumahsakit bayar.... Weloo9hhhh.... 100? % kami tolak..... Krn tambah puyeng mumet,Thread,http://www.youtube.com/@raharjowng8347,UCwDCKYEB06T5s15biRJH8og,2024-05-31T04:33:35Z,,,,0
UgzDTcYKrFPjtU3Fw3V4AaABAg,2024-05-31T04:31:06Z,@gipadang9815,Hidup pas2an koq disuruh ikut gotong royong. Yg punya cicilan rumah gimana? Kalo mau Subsidi ya urusan pemerintah. Jgn tambah beban masyakat. Dan Jiwasraya asabri apa kabar? Jamsostek kan sdh ada manfaat jg utk kredit rumah.,Thread,http://www.youtube.com/@gipadang9815,UCaw9YnetWUH70T_s2AtOr8w,2024-05-31T04:31:46Z,,,,0
Ugz3zES9Oj-ioqTrcnh4AaABAg,2024-05-31T04:28:16Z,@raharjowng8347,Sudah lah pak.... Tapera jangan dipaksakan ke rakyat... Hidup kami sudah perih... Gaji aja gak nutup buat hidup sebulan ditambah potongan tapera yg gak jelas.... Apalagi kami yg usaha kecilan.. BPJS bayar mandiri... Sekolah memang gak bayar tp segala tetek bengeknya dr sekolahan banyak....iuran   dr RT  RW... Setoran utang bank.. Beras yg gak bisa turun... Belum lagi listrik..air..... Waduuhhhh udah puyeng pakde.....,Thread,http://www.youtube.com/@raharjowng8347,UCwDCKYEB06T5s15biRJH8og,2024-05-31T04:28:16Z,,,,0
Ugw4_aYrEpLDDgcrw7R4AaABAg,2024-05-31T04:27:55Z,@mutiarasupatmi9252,"Tapera untuk para koruptor yg ingin memulihkn modal dana pemilu 2024

Tanpa tapera q sdh bisa punya rumh walau tk sebagus rumah para pejabat pemerintah

Rakyat sdh susah dn sulit utk mencari duwet bok  ya bikin uud itu yg menguntungkn masyarakat kecil
Bukn bikin tambh sulit dn menjerit


Oh nkriku smga alloh cept menyadarkn para pemimpin negeri ini dari kilafnya",Thread,http://www.youtube.com/@mutiarasupatmi9252,UC52vWGiFtrnr-Jif2hCTKOw,2024-05-31T04:27:55Z,,,,0
UgzBAaeCTHsuPbACRyB4AaABAg,2024-05-31T04:23:52Z,@CoolsAngel,Jadiin ARISAN RUMAH aja. lebih baik yang ikut yang mau dapat rumah dan belum pernah punya rumah. 1kelompok 100 orang. artinya tiap bulan 1rumah diberikan ke yang beruntung. dan yang mendapatkan pun harus tetap membayar hingga selesai cicilan.  karena arisan mobil. arisan lain2 rata2 bisa berjalan baik.  tinggal pengawasan dan penyedia layanan secara transparant via pemerintah. juga pemerintah sudah membangun rumah murah. jadinya hal ini bisa segera di realisasikan.,Thread,http://www.youtube.com/@CoolsAngel,UCQ_a2J7fWX1JxGqWVSieiwQ,2024-05-31T04:23:52Z,,,,0
Ugy-XComqg73Cpq9o9l4AaABAg,2024-05-31T04:12:29Z,@devajirakariasnata8536,kegagalan pemerintah dan penguasa meningkatkan pertumbuhan ekonomi rakyat balik memerah rakyat,Thread,http://www.youtube.com/@devajirakariasnata8536,UC-yBxeAiZkGRdJfkKZNzuxQ,2024-05-31T04:12:29Z,,,,0
UgzYuU_yBPPV5NPYnnZ4AaABAg,2024-05-31T04:05:00Z,@user-ib6gm1kh4t,Presidenya dah ga mikir gimna cara mencari uang untuk makan sekarang dah di tambah beban lagi buat sya yg gaji saya gak nentu,Thread,http://www.youtube.com/@user-ib6gm1kh4t,UCvsFVJ0EL58dVZJO3YGP-dA,2024-05-31T04:05:00Z,,,,0
Ugxr6W6iDFXfDsuPo454AaABAg,2024-05-31T03:56:08Z,@bedegubrakbrokbrok3984,anggap saja tapera terlaksana 😂 yakin kuwalitas bangunan kokoh kuat ... ?? ingat kita di negara korupsi aktif😁😂🤣 nabung 30 tahun  10 tahun bangunan roboh😅😂,Thread,http://www.youtube.com/@bedegubrakbrokbrok3984,UCmI-cI0Y-KxFGYMEI40n3pA,2024-05-31T03:56:08Z,,,,0
UgynA2kiAwCNVhUFDkZ4AaABAg,2024-05-31T03:53:49Z,@mochamadridwan9761,"Kelewat pintar pemerintah buat peras uang rakyat, tidak beda jauh dengan BPJS dengan sangsi berat kalau tidak ikut, coba kalikan saja berapa juta uang pegawai atau rakyat perbulan saja sudah terkumpul berapa T dan pekerja juga tidak bisa menikmati pemilikan rumah langsung. Harusnya siapkan dulu perumahannya buat pekerja dulu biar pekerja yang angsur lewat tapera",Thread,http://www.youtube.com/@mochamadridwan9761,UCEfg5EIZUh8mI_-NCwLyb3w,2024-05-31T03:53:49Z,,,,0
Ugy-k2xpl7gFjRk5Egh4AaABAg,2024-05-31T03:42:36Z,@imelantono1822,"@14:36 SKAK MAT dari moderator, betapa TAPERA ini memang upaya pemerintah memeras rakyat. Pejabat terkait pun gelagepan kan.. Jadi ke-spill juga akhirnya banyak aturan2 yang belum disempurnakan tapi udah dipaksa jalan..

@28:46 SKAK MAT kedua. Ternyata TAPERA ini tidak ada hubungannya/tidak menjamin seseorang mendapatkan rumah. Simply, tabungan yang dipaksa aja udah tapi penjelasannya pakai eufimisme.. Bayangkan buruh dipaksa nabung, disangka akan dapet rumah, ternyata nggak menjamin juga.. Saya yang ada di golongan menengah aja rasanya udah ""bergelantungan"" dan berhemat semaksimal mungkin. Pekerja lain yang ada di golongan lebih bawah tapi masuk ke kriteria wajib TAPERA apa kabarnya? Apa yang harus dihemat lagi?",Thread,http://www.youtube.com/@imelantono1822,UC518H_TQMMdL8ImfZnQSgEg,2024-05-31T03:42:36Z,,,,0
UgwJrMICu0z7bR1fPTt4AaABAg,2024-05-31T03:40:45Z,@user-uq1tp1ye5r,"Tapera hanya untuk mengalih kan issue,,yang SDH muncul kepermukaan,,kemudian ditenggelamkan lagi,,,korupsi,,",Thread,http://www.youtube.com/@user-uq1tp1ye5r,UCDceMGzBQssSrDisGSrC1ug,2024-05-31T03:40:45Z,,,,0
Ugy3I4QAkxLICwrP5o54AaABAg,2024-05-31T03:40:05Z,@chikideliciouz960,Lepas dari pdip malah ugal ugalan ky gini mo nyengsarain rakyat,Thread,http://www.youtube.com/@chikideliciouz960,UC4dazSNoOwZcnkqbQKaAlgA,2024-05-31T03:40:05Z,,,,0
Ugx35e8m53bmFwsAgit4AaABAg,2024-05-31T03:38:29Z,@sugengraharjomuriaponsel2116,"Alangkah indahnya andaikata pemerintah menyediakan rumahnya  dulu, terus ditawarkan ke pekerja siapa yang membutuhkan rumah dengan sistem angsuran, nah baru oke",Thread,http://www.youtube.com/@sugengraharjomuriaponsel2116,UCRBW7onmrAKiX1eGj1Vvedg,2024-05-31T03:38:29Z,,,,26
Ugz3uUGIsjv3al5meSN4AaABAg,2024-05-31T03:37:49Z,@AdiSetiawan-tm3ij,"Ini bisnis model ponzi pak.. Kata bapak itu betul, duit yg kita setor gak ada hubungan sama beli rumah. Beli rumah pake duit sendiri pake bunga bank yg berlaku. Uang dari tapera cuma nambah buat DP. Gtu aja kok berbelit2 toh org tapera ini..",Thread,http://www.youtube.com/@AdiSetiawan-tm3ij,UCUKEAucTacF1Sp1-NuZd8uQ,2024-05-31T03:46:26Z,,,,0
UgyfXSZbGFuxwKzB7154AaABAg,2024-05-31T03:35:02Z,@jhonyestamaloka,TAPERA = Tambah Penderitaan Rakyat,Thread,http://www.youtube.com/@jhonyestamaloka,UCTgXwb_PZyZv3dJLTmxo9tQ,2024-05-31T03:35:02Z,,,,0
Ugxli_DBILQkfnv7TV54AaABAg,2024-05-31T03:30:54Z,@Adhi.Santoso,"ini mirip seperti asuransi. dengan asas gotong royong. dari awal menghimpun dana. yang mendapat rumah disesuaikan yang butuh dan masuk kriteria. kenapa ga skalian dari awal niatnya kredit perumahan saja? kenapa jadi konsep tabungan, investasi dan kredit digabung jadi 1? yang makmur adalah Manajer Investasi😁",Thread,http://www.youtube.com/@Adhi.Santoso,UCX7BqvneqjkD57P_U8QscBA,2024-05-31T03:30:54Z,,,,1
UgwS3_O6a9XmVTNt-Np4AaABAg,2024-05-31T03:20:25Z,@OpoA31-dy9yt,Harusnya yg ikut yang dukung aja,Thread,http://www.youtube.com/@OpoA31-dy9yt,UC_FHw8kQ3EsYPIncgyC2SLQ,2024-05-31T03:20:25Z,,,,0
UgwizV6Bl1o-uLUuKJF4AaABAg,2024-05-31T03:17:28Z,@drelyani7939,"pak jakowi kerja duluh ,di pt,gaji umr, biar tau  berapah buat keluarga ,gaji dlm sebulan,, anak tak minum susu  ,setanting  genetasi kita,",Thread,http://www.youtube.com/@drelyani7939,UCJNyu1oEioj0kF90hHUcRng,2024-05-31T03:17:28Z,,,,0
UgzghiwPu_BwwMquodd4AaABAg,2024-05-31T03:07:01Z,@bendalangka1821,"*MAU MERAMPOK RAKYAT KEMBALI ALA TASPEN, ASABRI & PERUMNAS* 
MELAWAN LUPA.
Dimana mana itu *JIKA INGIN MERINGANKAN RAKYAT,  BANGUN RUMAH DAHULU, BARU RAKYAT DISURUH MENGANGSUR, BUKAN NGANGSUR LEBIH DULU, JUGA MASIH HARUS KONTRAK RUMAH KARENA YANG DIANGSUR TIDAK ADA WUJUDnya*",Thread,http://www.youtube.com/@bendalangka1821,UCbqtrdP3UKr2IuZrGgBSXvw,2024-05-31T03:07:01Z,,,,0
Ugy6FV88mDzfTe_BNzB4AaABAg,2024-05-31T03:05:26Z,@mgshartini5586,"Jokwi dh mau pensiun bikin ulah, lg2 rakyat tk kurban",Thread,http://www.youtube.com/@mgshartini5586,UC3PLtROdpAbJmsfnmCKyFsA,2024-05-31T03:05:26Z,,,,0
UgxEhbANp036y_o24NN4AaABAg,2024-05-31T03:00:40Z,@neil4645,Joko berubah jadi monster yg menghisap darah 69% rakyat MISKIN,Thread,http://www.youtube.com/@neil4645,UC0NB2sMQtVHganiFsqGEKfg,2024-05-31T03:00:40Z,,,,0
UgzM6bzUCZgesecwAj54AaABAg,2024-05-31T02:59:10Z,@neil4645,"Yg suruh nabung kalau bisa orang sejenis setnov, yg cicilannya 90% dr gaji diluar tunjangan",Thread,http://www.youtube.com/@neil4645,UC0NB2sMQtVHganiFsqGEKfg,2024-05-31T02:59:10Z,,,,0
UgwYRuCDvuW_ox8XIqd4AaABAg,2024-05-31T02:56:15Z,@ujangghofur407,woi pemerintah...saya setuju program tapera...tapi karyawan langsung dapat dan menempati rumah itu..,Thread,http://www.youtube.com/@ujangghofur407,UCnlei4LHa2rI6EzPqw9CZtQ,2024-05-31T02:56:15Z,,,,0
Ugw2Fl3xAbchvAmeS7V4AaABAg,2024-05-31T02:55:13Z,@agussuharmaji4868,Siapa yg berani menjamin bahwa di dalam tepera ini tidak akan terjadi korupsi.,Thread,http://www.youtube.com/@agussuharmaji4868,UCvanpcPk-tNhPJvD88LRhSw,2024-05-31T02:55:13Z,,,,0
UgzBFXPiPLQx4FPzV-54AaABAg,2024-05-31T02:49:45Z,@kyludlukhdkh-eu7ih,Ujung ujungnya korupsi 😅😅😅😅,Thread,http://www.youtube.com/@kyludlukhdkh-eu7ih,UCTMFrmbwOkt5bKYUEjrTTuQ,2024-05-31T02:49:45Z,,,,0
Ugw6lr7WtmSUJLLXLjV4AaABAg,2024-05-31T02:47:18Z,@setirchannel9893,Udah pusing dia uang udah habis 😂😂😂😂,Thread,http://www.youtube.com/@setirchannel9893,UC7Qj6cdTY-NeSh46s75bJ2w,2024-05-31T02:47:18Z,,,,0
Ugw4BismeyjbS11FFWR4AaABAg,2024-05-31T02:47:07Z,@user-pj6gw6ix5i,Mampu ngk mampu berat ngk berat harus bayar tapera biar bansos lancar,Thread,http://www.youtube.com/@user-pj6gw6ix5i,UCp3pjC-BTfsldRrV8aMG7Bg,2024-05-31T02:47:07Z,,,,0
UgwvcR8U5gNVJfliV0V4AaABAg,2024-05-31T02:46:01Z,@user-ex8vu6lj1o,"Waktu saya PNS , sudah ada potongan untuk perumahan, sampai saya pensiun tapera yg dulu saya bayarin ,ga jelas juntrungannya. Saya pikir ini akal2an pemerintah menarik dana dari masyarakat dengan paksa karena ketidak mampuan pemerintah mengelola program2 ambisius mereka. Lebih lanjut ini nanti menjadi lahan korupsi pemerintah. Pemerintah aja melemahkan pemberantasan korupsi.",Thread,http://www.youtube.com/@user-ex8vu6lj1o,UCgcLHduQNZpGpmmmrIY7gCA,2024-05-31T02:46:01Z,,,,37
UgxXjAXWS27UWqbgmcV4AaABAg,2024-05-31T02:45:57Z,@agussuharmaji4868,"Rezim jangan menjadi zhombi bagi masyarakat,kalau rezim butuh dana untuk meneruskan pembangunan IKN jangan merampok masyarakat.",Thread,http://www.youtube.com/@agussuharmaji4868,UCvanpcPk-tNhPJvD88LRhSw,2024-05-31T02:45:57Z,,,,0
UgzfAW-38amJhK-EEz14AaABAg,2024-05-31T02:43:05Z,@awalludin2256,TOere itubuat penguasa dan buat jln korupsi.,Thread,http://www.youtube.com/@awalludin2256,UCiOMPru64sANtVBxEbjnRIg,2024-05-31T02:43:05Z,,,,0
UgzS9y64LXTlgIhlnJN4AaABAg,2024-05-31T02:39:01Z,@martiayunan1960,"Pemerentah ini kok mikir, menambah beban rakyat ,kenasih kok rakyat yg jadi korban ,itu tidak ada gunanya seperti saya sudah selama  40  jd  pns  hanya  dpt 7,500,000  untuk apa guna  uang segitu  untuk dp mya  rumah pun ngak ,jadi saran tudak usah,,,❤",Thread,http://www.youtube.com/@martiayunan1960,UCJJKkofloLkYqtV0XcFdQaQ,2024-05-31T02:39:01Z,,,,0
UgxX5XDG457yojKnO594AaABAg,2024-05-31T02:32:24Z,@SyahrulHidayat-yp9rj,RAKYAT ... RAKYAT...,Thread,http://www.youtube.com/@SyahrulHidayat-yp9rj,UCOq5InWGB2ilXYr7k35hyuw,2024-05-31T02:32:24Z,,,,0
UgyDHo1ZmSYrn1KM9O94AaABAg,2024-05-31T02:32:09Z,@darknjkt5003,Bikin tambah susah rakyat aja.,Thread,http://www.youtube.com/@darknjkt5003,UCAnkrz6CXGvnj7327YPvwcQ,2024-05-31T02:32:09Z,,,,0
Ugz3tv6OXapOZXIRs9R4AaABAg,2024-05-31T02:31:29Z,@SyahrulHidayat-yp9rj,Ora nduwe tabunggan 0ra popo mas e...,Thread,http://www.youtube.com/@SyahrulHidayat-yp9rj,UCOq5InWGB2ilXYr7k35hyuw,2024-05-31T02:31:29Z,,,,0
UgymUJWo2ZeA05alyfh4AaABAg,2024-05-31T02:30:01Z,@SyahrulHidayat-yp9rj,Ora nduwe omah ora doso,Thread,http://www.youtube.com/@SyahrulHidayat-yp9rj,UCOq5InWGB2ilXYr7k35hyuw,2024-05-31T02:30:01Z,,,,0
UgwfrTYMC4zb99Jdv8d4AaABAg,2024-05-31T02:27:43Z,@ipanrohenk4900,"Kalo memang pemerintah ingin membantu rakyat,,,uang dari pejat yang korupsi tertangkap gunakan aja buat bantu masyarakat,,toh itu uang masyarakat,,dan pejabat yg korupsi nya miskinin aja,👍",Thread,http://www.youtube.com/@ipanrohenk4900,UCMNUMr76r1VXF7k4pqn5u1w,2024-05-31T02:27:43Z,,,,0
Ugznttelp_Fbx8okIsh4AaABAg,2024-05-31T02:24:37Z,@yusfitasiregar8535,Trus apa bedanya duit kita simpan di reksadana dengan di tapera ? 😂,Thread,http://www.youtube.com/@yusfitasiregar8535,UCVr9qlzXUm7sHZQu7a24b9w,2024-05-31T02:24:37Z,,,,0
Ugz7KoWxj-awnKcF8dN4AaABAg,2024-05-31T02:24:24Z,@LukenMbojo-gs1sr,Buruh itu mau gak desak DPR untuk segera membahas ruu perampasan aset,Thread,http://www.youtube.com/@LukenMbojo-gs1sr,UCbjXH5FeOt-T0znQt7sDLAA,2024-05-31T02:24:24Z,,,,0
UgxnpytRvMwJww4gPmd4AaABAg,2024-05-31T02:22:08Z,@taufik_hayate,emang yang demo itu bego2... mana ada fenomena buruh + kapitalis demo sama2 untuk kepentingan bersama? NGACO ! mikir woey !,Thread,http://www.youtube.com/@taufik_hayate,UCJ1d8_PwUoSAK1kkT_4VGwA,2024-05-31T02:22:08Z,,,,0
UgwUwAoWmtggT3bHpHp4AaABAg,2024-05-31T02:18:43Z,@lomboktimur9127,Orang tua saya pengsiunan untuk mencairkan tabungang perumahan selama masa jabatanyaa mencairkannya di mana yaaa,Thread,http://www.youtube.com/@lomboktimur9127,UCoWmkC2XTZFhBaN3U44m1tw,2024-05-31T02:18:43Z,,,,0
UgxCKAi1zaUmevQHQf94AaABAg,2024-05-31T02:17:49Z,@djokoloekito3123,"Ngomong jujur saja rakyat susah percaya, apalagi ide - ide yang ujung""nya memberatkan rakyat.",Thread,http://www.youtube.com/@djokoloekito3123,UC_3Q7EJ0t8BVm_3VBn7Uf0Q,2024-05-31T02:17:49Z,,,,0
UgwqNj2xUkISQUSreRN4AaABAg,2024-05-31T02:06:33Z,@edihermand6396,"Ciri-ciri khas rejim ini adalah, tiba tiba keluar kan kebijakan tanpa ada koordinasi dan masukan dari pihak-pihak terkait....coba di rewind, kebijakan2 yg mereka laksanakan, mayoritas mereka bertindak seperti itu adanya.....",Thread,http://www.youtube.com/@edihermand6396,UCiLbKoN3JyFQF1TzPo3goDg,2024-05-31T02:06:33Z,,,,0
UgxjVyXP1n9bTs74zit4AaABAg,2024-05-31T02:05:57Z,@ibrahimlambatong6394,"Seperti di salah satu bank bumn ada namanya tunjangan perumahan hari tua, dan itu juga iurannya sebagian diambil dari gaji pekerja. Jd ini tumpang tindih dong..",Thread,http://www.youtube.com/@ibrahimlambatong6394,UCykZAVZTiRPk3BRfbZY-rNg,2024-05-31T02:05:57Z,,,,0
